Framework,Source_File,Source_Line,Source_Snippet,Sink_File,Sink_Line,Sink_Snippet,Guards_Hit,Guards_Files,Sink_API
Symfony,src/Symfony/Bridge/PsrHttpMessage/Tests/Functional/CovertTest.php,57,"            $this->assertEquals($request->getHost(), $finalRequest->getHost());",src/Symfony/Component/Routing/Tests/Generator/Dumper/CompiledUrlGeneratorDumperTest.php,242,"        $this->assertSame('/fun', $compiledUrlGenerator->generate('fun', ['_locale' => 'en']));",0,,>assertSame
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Component/Routing/Tests/Generator/Dumper/CompiledUrlGeneratorDumperTest.php,243,"        $this->assertSame('/amusant', $compiledUrlGenerator->generate('fun.fr', ['_locale' => 'en']));",0,,>assertSame
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Component/Routing/Tests/Generator/Dumper/CompiledUrlGeneratorDumperTest.php,243,"        $this->assertSame('/amusant', $compiledUrlGenerator->generate('fun.fr', ['_locale' => 'en']));",0,,>assertSame
Symfony,src/Symfony/Bridge/PsrHttpMessage/Tests/Functional/CovertTest.php,57,"            $this->assertEquals($request->getHost(), $finalRequest->getHost());",src/Symfony/Component/Routing/Tests/Generator/Dumper/CompiledUrlGeneratorDumperTest.php,243,"        $this->assertSame('/amusant', $compiledUrlGenerator->generate('fun.fr', ['_locale' => 'en']));",0,,>assertSame
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Component/Routing/Tests/Generator/Dumper/CompiledUrlGeneratorDumperTest.php,263,"        $this->assertSame('/foo', $compiledUrlGenerator->generate('b'));",0,,>assertSame
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Component/Routing/Tests/Generator/Dumper/CompiledUrlGeneratorDumperTest.php,263,"        $this->assertSame('/foo', $compiledUrlGenerator->generate('b'));",0,,>assertSame
Symfony,src/Symfony/Bridge/PsrHttpMessage/Tests/Functional/CovertTest.php,57,"            $this->assertEquals($request->getHost(), $finalRequest->getHost());",src/Symfony/Component/Routing/Tests/Generator/Dumper/CompiledUrlGeneratorDumperTest.php,263,"        $this->assertSame('/foo', $compiledUrlGenerator->generate('b'));",0,,>assertSame
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Component/Routing/Tests/Generator/Dumper/CompiledUrlGeneratorDumperTest.php,264,"        $this->assertSame('/foo', $compiledUrlGenerator->generate('c'));",0,,>assertSame
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Component/Routing/Tests/Generator/Dumper/CompiledUrlGeneratorDumperTest.php,264,"        $this->assertSame('/foo', $compiledUrlGenerator->generate('c'));",0,,>assertSame
Symfony,src/Symfony/Bridge/PsrHttpMessage/Tests/Functional/CovertTest.php,57,"            $this->assertEquals($request->getHost(), $finalRequest->getHost());",src/Symfony/Component/Routing/Tests/Generator/Dumper/CompiledUrlGeneratorDumperTest.php,264,"        $this->assertSame('/foo', $compiledUrlGenerator->generate('c'));",0,,>assertSame
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Component/Routing/Tests/Generator/Dumper/CompiledUrlGeneratorDumperTest.php,265,"        $this->assertSame('/sub', $compiledUrlGenerator->generate('sub_b'));",0,,>assertSame
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Component/Routing/Tests/Generator/Dumper/CompiledUrlGeneratorDumperTest.php,265,"        $this->assertSame('/sub', $compiledUrlGenerator->generate('sub_b'));",0,,>assertSame
Symfony,src/Symfony/Bridge/PsrHttpMessage/Tests/Functional/CovertTest.php,57,"            $this->assertEquals($request->getHost(), $finalRequest->getHost());",src/Symfony/Component/Routing/Tests/Generator/Dumper/CompiledUrlGeneratorDumperTest.php,265,"        $this->assertSame('/sub', $compiledUrlGenerator->generate('sub_b'));",0,,>assertSame
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Component/Routing/Tests/Generator/Dumper/CompiledUrlGeneratorDumperTest.php,266,"        $this->assertSame('/sub', $compiledUrlGenerator->generate('sub_c'));",0,,>assertSame
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Component/Routing/Tests/Generator/Dumper/CompiledUrlGeneratorDumperTest.php,266,"        $this->assertSame('/sub', $compiledUrlGenerator->generate('sub_c'));",0,,>assertSame
Symfony,src/Symfony/Bridge/PsrHttpMessage/Tests/Functional/CovertTest.php,57,"            $this->assertEquals($request->getHost(), $finalRequest->getHost());",src/Symfony/Component/Routing/Tests/Generator/Dumper/CompiledUrlGeneratorDumperTest.php,266,"        $this->assertSame('/sub', $compiledUrlGenerator->generate('sub_c'));",0,,>assertSame
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Component/Routing/Tests/Generator/Dumper/CompiledUrlGeneratorDumperTest.php,282,        $compiledUrlGenerator->generate('a');,0,,>generate
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Component/Routing/Tests/Generator/Dumper/CompiledUrlGeneratorDumperTest.php,282,        $compiledUrlGenerator->generate('a');,0,,>generate
Symfony,src/Symfony/Bridge/PsrHttpMessage/Tests/Functional/CovertTest.php,57,"            $this->assertEquals($request->getHost(), $finalRequest->getHost());",src/Symfony/Component/Routing/Tests/Generator/Dumper/CompiledUrlGeneratorDumperTest.php,282,        $compiledUrlGenerator->generate('a');,0,,>generate
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Component/Routing/Tests/Generator/Dumper/CompiledUrlGeneratorDumperTest.php,302,        $compiledUrlGenerator->generate('sub_alias');,0,,>generate
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Component/Routing/Tests/Generator/Dumper/CompiledUrlGeneratorDumperTest.php,302,        $compiledUrlGenerator->generate('sub_alias');,0,,>generate
Symfony,src/Symfony/Bridge/PsrHttpMessage/Tests/Functional/CovertTest.php,57,"            $this->assertEquals($request->getHost(), $finalRequest->getHost());",src/Symfony/Component/Routing/Tests/Generator/Dumper/CompiledUrlGeneratorDumperTest.php,302,        $compiledUrlGenerator->generate('sub_alias');,0,,>generate
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Component/Routing/Tests/Generator/Dumper/CompiledUrlGeneratorDumperTest.php,354,        $compiledUrlGenerator->generate('b');,0,,>generate
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Component/Routing/Tests/Generator/Dumper/CompiledUrlGeneratorDumperTest.php,354,        $compiledUrlGenerator->generate('b');,0,,>generate
Symfony,src/Symfony/Bridge/PsrHttpMessage/Tests/Functional/CovertTest.php,57,"            $this->assertEquals($request->getHost(), $finalRequest->getHost());",src/Symfony/Component/Routing/Tests/Generator/Dumper/CompiledUrlGeneratorDumperTest.php,354,        $compiledUrlGenerator->generate('b');,0,,>generate
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Component/Routing/Tests/Generator/Dumper/CompiledUrlGeneratorDumperTest.php,371,        $compiledUrlGenerator->generate('b');,0,,>generate
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Component/Routing/Tests/Generator/Dumper/CompiledUrlGeneratorDumperTest.php,371,        $compiledUrlGenerator->generate('b');,0,,>generate
Symfony,src/Symfony/Bridge/PsrHttpMessage/Tests/Functional/CovertTest.php,57,"            $this->assertEquals($request->getHost(), $finalRequest->getHost());",src/Symfony/Component/Routing/Tests/Generator/Dumper/CompiledUrlGeneratorDumperTest.php,371,        $compiledUrlGenerator->generate('b');,0,,>generate
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Bundle/WebProfilerBundle/Controller/ProfilerController.php,57,"        return new RedirectResponse($this->generator->generate('_profiler_search_results', ['token' => 'empty', 'limit' => 10]), 302, ['Content-Type' => 'text/html']);",0,,RedirectResponse
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Bundle/WebProfilerBundle/Controller/ProfilerController.php,57,"        return new RedirectResponse($this->generator->generate('_profiler_search_results', ['token' => 'empty', 'limit' => 10]), 302, ['Content-Type' => 'text/html']);",0,,RedirectResponse
Symfony,src/Symfony/Bridge/PsrHttpMessage/Tests/Functional/CovertTest.php,57,"            $this->assertEquals($request->getHost(), $finalRequest->getHost());",src/Symfony/Bundle/WebProfilerBundle/Controller/ProfilerController.php,57,"        return new RedirectResponse($this->generator->generate('_profiler_search_results', ['token' => 'empty', 'limit' => 10]), 302, ['Content-Type' => 'text/html']);",0,,RedirectResponse
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Bundle/WebProfilerBundle/Controller/ProfilerController.php,293,"            return new RedirectResponse($this->generator->generate('_profiler', ['token' => $token]), 302, ['Content-Type' => 'text/html']);",0,,RedirectResponse
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Bundle/WebProfilerBundle/Controller/ProfilerController.php,293,"            return new RedirectResponse($this->generator->generate('_profiler', ['token' => $token]), 302, ['Content-Type' => 'text/html']);",0,,RedirectResponse
Symfony,src/Symfony/Bridge/PsrHttpMessage/Tests/Functional/CovertTest.php,57,"            $this->assertEquals($request->getHost(), $finalRequest->getHost());",src/Symfony/Bundle/WebProfilerBundle/Controller/ProfilerController.php,293,"            return new RedirectResponse($this->generator->generate('_profiler', ['token' => $token]), 302, ['Content-Type' => 'text/html']);",0,,RedirectResponse
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Bundle/WebProfilerBundle/Controller/ProfilerController.php,298,"        return new RedirectResponse($this->generator->generate('_profiler_search_results', [",0,,RedirectResponse
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Bundle/WebProfilerBundle/Controller/ProfilerController.php,298,"        return new RedirectResponse($this->generator->generate('_profiler_search_results', [",0,,RedirectResponse
Symfony,src/Symfony/Bridge/PsrHttpMessage/Tests/Functional/CovertTest.php,57,"            $this->assertEquals($request->getHost(), $finalRequest->getHost());",src/Symfony/Bundle/WebProfilerBundle/Controller/ProfilerController.php,298,"        return new RedirectResponse($this->generator->generate('_profiler_search_results', [",0,,RedirectResponse
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Bundle/SecurityBundle/Tests/Functional/Bundle/AuthenticatorBundle/LoginFormAuthenticator.php,52,        return new RedirectResponse($this->urlGenerator->generate('security_'.$firewallName.'_profile'));,0,,RedirectResponse
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Bundle/SecurityBundle/Tests/Functional/Bundle/AuthenticatorBundle/LoginFormAuthenticator.php,52,        return new RedirectResponse($this->urlGenerator->generate('security_'.$firewallName.'_profile'));,0,,RedirectResponse
Symfony,src/Symfony/Bridge/PsrHttpMessage/Tests/Functional/CovertTest.php,57,"            $this->assertEquals($request->getHost(), $finalRequest->getHost());",src/Symfony/Bundle/SecurityBundle/Tests/Functional/Bundle/AuthenticatorBundle/LoginFormAuthenticator.php,52,        return new RedirectResponse($this->urlGenerator->generate('security_'.$firewallName.'_profile'));,0,,RedirectResponse
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Bundle/SecurityBundle/Tests/Functional/Bundle/FormLoginBundle/Security/LocalizedFormFailureHandler.php,33,"        return new RedirectResponse($this->router->generate('localized_login_path', [], UrlGeneratorInterface::ABSOLUTE_URL));",0,,RedirectResponse
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Bundle/SecurityBundle/Tests/Functional/Bundle/FormLoginBundle/Security/LocalizedFormFailureHandler.php,33,"        return new RedirectResponse($this->router->generate('localized_login_path', [], UrlGeneratorInterface::ABSOLUTE_URL));",0,,RedirectResponse
Symfony,src/Symfony/Bridge/PsrHttpMessage/Tests/Functional/CovertTest.php,57,"            $this->assertEquals($request->getHost(), $finalRequest->getHost());",src/Symfony/Bundle/SecurityBundle/Tests/Functional/Bundle/FormLoginBundle/Security/LocalizedFormFailureHandler.php,33,"        return new RedirectResponse($this->router->generate('localized_login_path', [], UrlGeneratorInterface::ABSOLUTE_URL));",0,,RedirectResponse
Symfony,src/Symfony/Bundle/FrameworkBundle/Controller/RedirectController.php,164,        $url = $scheme.'://'.$request->getHost().$port.$request->getBaseUrl().$path.$qs;,src/Symfony/Bundle/FrameworkBundle/Controller/RedirectController.php,85,"        return new RedirectResponse($this->router->generate($route, $attributes, UrlGeneratorInterface::ABSOLUTE_URL), $statusCode);",0,,RedirectResponse
Symfony,src/Symfony/Bundle/FrameworkBundle/Controller/RedirectController.php,164,        $url = $scheme.'://'.$request->getHost().$port.$request->getBaseUrl().$path.$qs;,src/Symfony/Bundle/FrameworkBundle/Controller/RedirectController.php,85,"        return new RedirectResponse($this->router->generate($route, $attributes, UrlGeneratorInterface::ABSOLUTE_URL), $statusCode);",0,,RedirectResponse
Symfony,src/Symfony/Bundle/FrameworkBundle/Controller/RedirectController.php,164,        $url = $scheme.'://'.$request->getHost().$port.$request->getBaseUrl().$path.$qs;,src/Symfony/Bundle/FrameworkBundle/Controller/RedirectController.php,126,"            return new RedirectResponse($path, $statusCode);",0,,RedirectResponse
Symfony,src/Symfony/Bundle/FrameworkBundle/Controller/RedirectController.php,164,        $url = $scheme.'://'.$request->getHost().$port.$request->getBaseUrl().$path.$qs;,src/Symfony/Bundle/FrameworkBundle/Controller/RedirectController.php,126,"            return new RedirectResponse($path, $statusCode);",0,,RedirectResponse
Symfony,src/Symfony/Bundle/FrameworkBundle/Controller/RedirectController.php,164,        $url = $scheme.'://'.$request->getHost().$port.$request->getBaseUrl().$path.$qs;,src/Symfony/Bundle/FrameworkBundle/Controller/RedirectController.php,166,"        return new RedirectResponse($url, $statusCode);",0,,RedirectResponse
Symfony,src/Symfony/Bundle/FrameworkBundle/Controller/RedirectController.php,164,        $url = $scheme.'://'.$request->getHost().$port.$request->getBaseUrl().$path.$qs;,src/Symfony/Bundle/FrameworkBundle/Controller/RedirectController.php,166,"        return new RedirectResponse($url, $statusCode);",0,,RedirectResponse
Symfony,src/Symfony/Bundle/FrameworkBundle/Controller/RedirectController.php,164,        $url = $scheme.'://'.$request->getHost().$port.$request->getBaseUrl().$path.$qs;,src/Symfony/Bundle/FrameworkBundle/Controller/AbstractController.php,130,"        return new RedirectResponse($url, $status);",0,,RedirectResponse
Symfony,src/Symfony/Bundle/FrameworkBundle/Controller/RedirectController.php,164,        $url = $scheme.'://'.$request->getHost().$port.$request->getBaseUrl().$path.$qs;,src/Symfony/Bundle/FrameworkBundle/Controller/AbstractController.php,130,"        return new RedirectResponse($url, $status);",0,,RedirectResponse
Symfony,src/Symfony/Bundle/FrameworkBundle/Controller/RedirectController.php,164,        $url = $scheme.'://'.$request->getHost().$port.$request->getBaseUrl().$path.$qs;,src/Symfony/Bundle/FrameworkBundle/Controller/ControllerHelper.php,123,"        return new RedirectResponse($url, $status);",0,,RedirectResponse
Symfony,src/Symfony/Bundle/FrameworkBundle/Controller/RedirectController.php,164,        $url = $scheme.'://'.$request->getHost().$port.$request->getBaseUrl().$path.$qs;,src/Symfony/Bundle/FrameworkBundle/Controller/ControllerHelper.php,123,"        return new RedirectResponse($url, $status);",0,,RedirectResponse
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Bundle/FrameworkBundle/Tests/DataCollector/RouterDataCollectorTest.php,29,        $response = new RedirectResponse('http://test.com/redirect');,0,,RedirectResponse
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Bundle/FrameworkBundle/Tests/DataCollector/RouterDataCollectorTest.php,29,        $response = new RedirectResponse('http://test.com/redirect');,0,,RedirectResponse
Symfony,src/Symfony/Bridge/PsrHttpMessage/Tests/Functional/CovertTest.php,57,"            $this->assertEquals($request->getHost(), $finalRequest->getHost());",src/Symfony/Bundle/FrameworkBundle/Tests/DataCollector/RouterDataCollectorTest.php,29,        $response = new RedirectResponse('http://test.com/redirect');,0,,RedirectResponse
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Bundle/FrameworkBundle/Tests/DataCollector/RouterDataCollectorTest.php,48,        $response = new RedirectResponse('http://test.com/redirect');,0,,RedirectResponse
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Bundle/FrameworkBundle/Tests/DataCollector/RouterDataCollectorTest.php,48,        $response = new RedirectResponse('http://test.com/redirect');,0,,RedirectResponse
Symfony,src/Symfony/Bridge/PsrHttpMessage/Tests/Functional/CovertTest.php,57,"            $this->assertEquals($request->getHost(), $finalRequest->getHost());",src/Symfony/Bundle/FrameworkBundle/Tests/DataCollector/RouterDataCollectorTest.php,48,        $response = new RedirectResponse('http://test.com/redirect');,0,,RedirectResponse
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Bundle/FrameworkBundle/Tests/Functional/Bundle/TestBundle/Controller/SessionController.php,67,        return new RedirectResponse($this->container->get('router')->generate('session_showflash'));,0,,RedirectResponse
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Bundle/FrameworkBundle/Tests/Functional/Bundle/TestBundle/Controller/SessionController.php,67,        return new RedirectResponse($this->container->get('router')->generate('session_showflash'));,0,,RedirectResponse
Symfony,src/Symfony/Bridge/PsrHttpMessage/Tests/Functional/CovertTest.php,57,"            $this->assertEquals($request->getHost(), $finalRequest->getHost());",src/Symfony/Bundle/FrameworkBundle/Tests/Functional/Bundle/TestBundle/Controller/SessionController.php,67,        return new RedirectResponse($this->container->get('router')->generate('session_showflash'));,0,,RedirectResponse
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Component/Security/Http/HttpUtils.php,58,"        return new RedirectResponse($this->generateUri($request, $path), $status);",3,src/Symfony/Component/Security/Http/HttpUtils.php,RedirectResponse
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Component/Security/Http/HttpUtils.php,58,"        return new RedirectResponse($this->generateUri($request, $path), $status);",3,src/Symfony/Component/Security/Http/HttpUtils.php,RedirectResponse
Symfony,src/Symfony/Bridge/PsrHttpMessage/Tests/Functional/CovertTest.php,57,"            $this->assertEquals($request->getHost(), $finalRequest->getHost());",src/Symfony/Component/Security/Http/HttpUtils.php,58,"        return new RedirectResponse($this->generateUri($request, $path), $status);",3,src/Symfony/Component/Security/Http/HttpUtils.php,RedirectResponse
Symfony,src/Symfony/Component/Security/Http/Firewall/ChannelListener.php,91,        $url = $scheme.'://'.$request->getHost().$port.$request->getBaseUrl().$request->getPathInfo().$qs;,src/Symfony/Component/Security/Http/Firewall/ChannelListener.php,93,"        return new RedirectResponse($url, 301);",0,,RedirectResponse
Symfony,src/Symfony/Component/Security/Http/Firewall/ChannelListener.php,91,        $url = $scheme.'://'.$request->getHost().$port.$request->getBaseUrl().$request->getPathInfo().$qs;,src/Symfony/Component/Security/Http/Firewall/ChannelListener.php,93,"        return new RedirectResponse($url, 301);",0,,RedirectResponse
Symfony,src/Symfony/Component/Security/Http/Firewall/ChannelListener.php,91,        $url = $scheme.'://'.$request->getHost().$port.$request->getBaseUrl().$request->getPathInfo().$qs;,src/Symfony/Component/Security/Http/Firewall/SwitchUserListener.php,114,"            $response = new RedirectResponse($this->urlGenerator && $this->targetRoute && self::EXIT_VALUE !== $username ? $this->urlGenerator->generate($this->targetRoute) : $request->getUri(), 302);",0,,RedirectResponse
Symfony,src/Symfony/Component/Security/Http/Firewall/ChannelListener.php,91,        $url = $scheme.'://'.$request->getHost().$port.$request->getBaseUrl().$request->getPathInfo().$qs;,src/Symfony/Component/Security/Http/Firewall/SwitchUserListener.php,114,"            $response = new RedirectResponse($this->urlGenerator && $this->targetRoute && self::EXIT_VALUE !== $username ? $this->urlGenerator->generate($this->targetRoute) : $request->getUri(), 302);",0,,RedirectResponse
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Component/Security/Http/Authenticator/AbstractLoginFormAuthenticator.php,56,        return new RedirectResponse($url);,0,,RedirectResponse
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Component/Security/Http/Authenticator/AbstractLoginFormAuthenticator.php,56,        return new RedirectResponse($url);,0,,RedirectResponse
Symfony,src/Symfony/Bridge/PsrHttpMessage/Tests/Functional/CovertTest.php,57,"            $this->assertEquals($request->getHost(), $finalRequest->getHost());",src/Symfony/Component/Security/Http/Authenticator/AbstractLoginFormAuthenticator.php,56,        return new RedirectResponse($url);,0,,RedirectResponse
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Component/Security/Http/Authenticator/AbstractLoginFormAuthenticator.php,67,        return new RedirectResponse($url);,0,,RedirectResponse
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Component/Security/Http/Authenticator/AbstractLoginFormAuthenticator.php,67,        return new RedirectResponse($url);,0,,RedirectResponse
Symfony,src/Symfony/Bridge/PsrHttpMessage/Tests/Functional/CovertTest.php,57,"            $this->assertEquals($request->getHost(), $finalRequest->getHost());",src/Symfony/Component/Security/Http/Authenticator/AbstractLoginFormAuthenticator.php,67,        return new RedirectResponse($url);,0,,RedirectResponse
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Component/Security/Http/EntryPoint/AuthenticationEntryPointInterface.php,37,     *     return new RedirectResponse('/login');,0,,RedirectResponse
Symfony,src/Symfony/Component/HttpFoundation/Session/Storage/NativeSessionStorage.php,73,"     * trans_sid_hosts, $_SERVER['HTTP_HOST'] (deprecated since Symfony 7.2, to be removed in Symfony 8.0)",src/Symfony/Component/Security/Http/EntryPoint/AuthenticationEntryPointInterface.php,37,     *     return new RedirectResponse('/login');,0,,RedirectResponse
